"code","run_count"
"E01010198",6
"E01010199",3
"E01010200",2
"E01010201",5
"E01010202",3
"E01010203",4
"E01010204",2
"E01010205",2
"E01010206",6
"E01010207",10
"E01010208",2
"E01010209",5
"E01010212",6
"E01010214",4
"E01010215",3
"E01010216",7
"E01010217",6
"E01010219",1
"E01010220",1
"E01010221",4
"E01010223",3
"E01010224",4
"E01010225",5
"E01010226",8
"E01010227",15
"E01010228",3
"E01010229",4
"E01010230",1
"E01010232",4
"E01010233",5
"E01010237",3
"E01011655",10
"E01014652",2
"E01015235",5
"E01015460",5
"E01016580",3
"E01018382",3
"E01025144",5
"E01025480",1
"E01027513",6
"E01028943",2
"E01029825",2
"E01029834",6
"E01031084",2
"E01031095",2
"E01031187",4
"E01031307",7
"E01031315",7
"E01031317",3
"E01032133",2
"E01032438",2
"E01021545",12
"E01026497",1
"E01026504",4
"E01026505",3
"E01026507",6
"E01026508",12
"E01026509",15
"E01026510",19
"E01026512",2
"E01026513",9
"E01026538",8
"E01026539",3
"E01026543",14
"E01026545",12
"E01026571",3
"E01026572",4
"E01026574",2
"E01026575",2
"E01026576",6
"E01026578",4
"E01026609",3
"E01026638",5
"E01026833",1
"E01026851",6
"E01026854",14
"E01026871",4
"E01026877",1
"E01026930",3
"E01026936",7
"E01027340",1
"E01027355",5
"E01027647",9
"E01030228",1
"E01001346",3
"E01004016",7
"E01006245",9
"E01006684",5
"E01009183",4
"E01012491",2
"E01014573",3
"E01014880",3
"E01015454",11
"E01017058",3
"E01017084",5
"E01022763",3
"E01023200",7
"E01025624",1
"E01032021",8
"E01003162",1
"E01004578",5
"E01005108",1
"E01005909",13
"E01014714",3
"E01014894",6
"E01014935",4
"E01016719",1
"E01016740",1
"E01016743",7
"E01016747",10
"E01016756",4
"E01016759",9
"E01016772",3
"E01016776",2
"E01016779",12
"E01016781",8
"E01016807",3
"E01016808",5
"E01016817",3
"E01016818",7
"E01016831",3
"E01016832",1
"E01017577",11
"E01017644",10
"E01017646",6
"E01017647",12
"E01017648",15
"E01017649",5
"E01017672",3
"E01017674",2
"E01017685",1
"E01017686",7
"E01017713",4
"E01017714",6
"E01017715",2
"E01017717",6
"E01017735",7
"E01017736",5
"E01017737",3
"E01017738",5
"E01017833",6
"E01017845",2
"E01021147",4
"E01021681",10
"E01027000",6
"E01027162",6
"E01027202",4
"E01027251",24
"E01027261",9
"E01027264",1
"E01027265",1
"E01027266",5
"E01027268",4
"E01027269",1
"E01027270",4
"E01027271",4
"E01027272",3
"E01027274",1
"E01027280",13
"E01027281",6
"E01027289",3
"E01027290",5
"E01027299",1
"E01028484",1
"E01031669",8
"E01000683",5
"E01000876",1
"E01001139",4
"E01001642",4
"E01001886",4
"E01002043",2
"E01002698",5
"E01003012",1
"E01003013",4
"E01003032",1
"E01003050",3
"E01003053",2
"E01003056",2
"E01003076",4
"E01003100",3
"E01003102",1
"E01003107",2
"E01003108",2
"E01003109",2
"E01003110",6
"E01003111",2
"E01003112",1
"E01003122",1
"E01003161",1
"E01003183",2
"E01003185",1
"E01003253",1
"E01003279",11
"E01003337",1
"E01003339",4
"E01003389",1
"E01003879",8
"E01003911",2
"E01003913",8
"E01003915",1
"E01003916",11
"E01003917",3
"E01003918",3
"E01003919",1
"E01003920",4
"E01003924",4
"E01003926",1
"E01003928",1
"E01003931",1
"E01003933",1
"E01003937",7
"E01003939",2
"E01003944",3
"E01003960",10
"E01003962",2
"E01003965",1
"E01003966",2
"E01003969",4
"E01003970",5
"E01003972",5
"E01003974",1
"E01003979",6
"E01003984",2
"E01003990",2
"E01003991",2
"E01003992",1
"E01003993",2
"E01003994",2
"E01003995",3
"E01003997",2
"E01003999",1
"E01004004",1
"E01004008",1
"E01004009",1
"E01004010",2
"E01004012",4
"E01004013",2
"E01004014",5
"E01004024",4
"E01004038",5
"E01004039",1
"E01004040",1
"E01004041",4
"E01004052",6
"E01004063",4
"E01004067",1
"E01004165",4
"E01004508",4
"E01004542",1
"E01004549",2
"E01004752",1
"E01005284",6
"E01005301",9
"E01008558",6
"E01011464",7
"E01012275",1
"E01013045",2
"E01013064",2
"E01015536",1
"E01016362",8
"E01018424",7
"E01018727",7
"E01019597",3
"E01019715",1
"E01021083",2
"E01021395",3
"E01021646",7
"E01022416",4
"E01022466",3
"E01022622",4
"E01023097",7
"E01023176",5
"E01026541",5
"E01026797",4
"E01028288",5
"E01030088",1
"E01030319",9
"E01030970",10
"E01032219",4
"E01004825",1
"E01005072",3
"E01005079",2
"E01005168",6
"E01005169",3
"E01005170",2
"E01005174",5
"E01005175",11
"E01005176",8
"E01005177",4
"E01005262",3
"E01005275",10
"E01005302",1
"E01005306",12
"E01005573",5
"E01005743",2
"E01005768",4
"E01005773",6
"E01005779",2
"E01005799",4
"E01005816",3
"E01005830",1
"E01005853",1
"E01005855",5
"E01005856",3
"E01005857",1
"E01005858",8
"E01005859",8
"E01005862",5
"E01005864",9
"E01005865",2
"E01005866",8
"E01005867",3
"E01005868",3
"E01005869",3
"E01005884",6
"E01005921",2
"E01005922",5
"E01006072",1
"E01008924",1
"E01011179",4
"E01011445",3
"E01001046",8
"E01002333",2
"E01003783",3
"E01015965",5
"E01021548",4
"E01021585",5
"E01021587",8
"E01021605",2
"E01021616",12
"E01021735",2
"E01021857",7
"E01021873",4
"E01021875",2
"E01021877",16
"E01021879",8
"E01021880",4
"E01021881",12
"E01021889",18
"E01021902",4
"E01021905",5
"E01021906",4
"E01022058",3
"E01026600",3
"E01004370",2
"E01004981",2
"E01004995",2
"E01005017",2
"E01005437",1
"E01005521",3
"E01009683",1
"E01010882",1
"E01010883",6
"E01010884",1
"E01010885",5
"E01010887",3
"E01010917",4
"E01010982",6
"E01010986",2
"E01010987",1
"E01011689",5
"E01012582",5
"E01012583",3
"E01012597",2
"E01012598",6
"E01012602",2
"E01012625",3
"E01012660",3
"E01013341",5
"E01017792",1
"E01019370",5
"E01019385",4
"E01023220",7
"E01024858",3
"E01024859",3
"E01024860",4
"E01024861",6
"E01024862",5
"E01024863",1
"E01024864",6
"E01024865",7
"E01024866",6
"E01024867",5
"E01024868",4
"E01024869",6
"E01024870",7
"E01024871",2
"E01024872",2
"E01024873",4
"E01024874",10
"E01024877",1
"E01024880",5
"E01024881",4
"E01024882",1
"E01024883",3
"E01024884",2
"E01024885",1
"E01024886",1
"E01024887",1
"E01024888",2
"E01024889",2
"E01024891",6
"E01024892",4
"E01024894",6
"E01024896",2
"E01024897",2
"E01024898",1
"E01024899",1
"E01024900",3
"E01024901",3
"E01024902",2
"E01024903",5
"E01024904",15
"E01024905",4
"E01024906",3
"E01024912",5
"E01024913",5
"E01024914",8
"E01025033",2
"E01025035",2
"E01025037",5
"E01025038",2
"E01025039",1
"E01025040",3
"E01025048",2
"E01025050",3
"E01025052",2
"E01025053",1
"E01025056",2
"E01025057",1
"E01025059",2
"E01025066",3
"E01025073",3
"E01025074",1
"E01025077",1
"E01025078",3
"E01025079",1
"E01025080",3
"E01025081",3
"E01025175",2
"E01025176",4
"E01025177",3
"E01025178",5
"E01025180",6
"E01025185",1
"E01025190",1
"E01025191",2
"E01025192",1
"E01025194",2
"E01025198",4
"E01025199",5
"E01025202",5
"E01025203",13
"E01025204",5
"E01025205",4
"E01025209",5
"E01025210",6
"E01025211",3
"E01025212",1
"E01025213",4
"E01025219",1
"E01025225",3
"E01025227",3
"E01025228",4
"E01025332",3
"E01025336",2
"E01025337",5
"E01025343",3
"E01025348",1
"E01025349",1
"E01025351",2
"E01025354",1
"E01025358",4
"E01025359",1
"E01025361",8
"E01025362",5
"E01025364",4
"E01025365",2
"E01025368",2
"E01025369",1
"E01025371",5
"E01025372",1
"E01025373",3
"E01025374",6
"E01025375",3
"E01025378",4
"E01025383",2
"E01025384",2
"E01025386",5
"E01025391",1
"E01025392",4
"E01025393",3
"E01025395",1
"E01025396",1
"E01027556",6
"E01002707",1
"E01003129",1
"E01006991",2
"E01014688",2
"E01016535",5
"E01017963",2
"E01018013",3
"E01018017",2
"E01018023",4
"E01018030",3
"E01018034",3
"E01018148",28
"E01018241",6
"E01021406",2
"E01021677",5
"E01023387",4
"E01023460",4
"E01027602",2
"E01029876",2
"E01029881",3
"E01029886",5
"E01029898",1
"E01029901",2
"E01029907",3
"E01029931",1
"E01029937",2
"E01029941",3
"E01029946",1
"E01029952",2
"E01029989",8
"E01030037",3
"E01030040",4
"E01030049",1
"E01030050",5
"E01030051",1
"E01030056",2
"E01030059",2
"E01030071",3
"E01030073",3
"E01030077",1
"E01030081",1
"E01030084",6
"E01030085",4
"E01030086",3
"E01030087",3
"E01030090",1
"E01030091",3
"E01030092",6
"E01030093",5
"E01030094",3
"E01030095",2
"E01030098",4
"E01030100",9
"E01030102",4
"E01030103",6
"E01030104",7
"E01030110",5
"E01030112",4
"E01030119",10
"E01030123",5
"E01030124",6
"E01030125",6
"E01030128",3
"E01030130",2
"E01030133",1
"E01030136",10
"E01030137",4
"E01030138",4
"E01030140",4
"E01030141",2
"E01030144",2
"E01030146",2
"E01030147",3
"E01030148",4
"E01030149",4
"E01031763",7
"E01000205",1
"E01000698",5
"E01000869",6
"E01001014",2
"E01001111",3
"E01001221",8
"E01001255",10
"E01001471",3
"E01002579",5
"E01002590",1
"E01002605",2
"E01002608",3
"E01002616",2
"E01002654",3
"E01002673",1
"E01002675",13
"E01002678",5
"E01002901",1
"E01002916",3
"E01002917",1
"E01002920",2
"E01002921",7
"E01002923",2
"E01002924",6
"E01002925",5
"E01002926",9
"E01002929",4
"E01002930",6
"E01002931",3
"E01002933",5
"E01002934",9
"E01002938",4
"E01002939",3
"E01002942",4
"E01002943",2
"E01002945",5
"E01002947",8
"E01002949",4
"E01002953",3
"E01002957",3
"E01002960",5
"E01002961",6
"E01002964",3
"E01002965",9
"E01002966",6
"E01002967",2
"E01002970",2
"E01002971",6
"E01002972",7
"E01002974",5
"E01002987",4
"E01002988",2
"E01002990",10
"E01002991",7
"E01002992",1
"E01002993",6
"E01002994",7
"E01002995",11
"E01002996",2
"E01002997",6
"E01002999",3
"E01003000",2
"E01003002",4
"E01003004",1
"E01003011",9
"E01003123",2
"E01003186",3
"E01003400",4
"E01003446",4
"E01003458",6
"E01003466",7
"E01003472",4
"E01003804",7
"E01003810",16
"E01003811",17
"E01003812",16
"E01003813",9
"E01003814",15
"E01003815",11
"E01003818",5
"E01003820",9
"E01003821",9
"E01003822",15
"E01003823",13
"E01003824",15
"E01003827",14
"E01003828",2
"E01003829",3
"E01003830",3
"E01003832",3
"E01003833",2
"E01003834",18
"E01003835",17
"E01003836",3
"E01003838",11
"E01003844",12
"E01003847",7
"E01003848",6
"E01003849",5
"E01003851",5
"E01003854",2
"E01003857",4
"E01003860",13
"E01003861",7
"E01003862",4
"E01003863",3
"E01003866",13
"E01003869",8
"E01003870",17
"E01003871",7
"E01003872",4
"E01003873",14
"E01003880",9
"E01003881",5
"E01003882",11
"E01003883",9
"E01003885",11
"E01003886",22
"E01003887",24
"E01003888",12
"E01003889",27
"E01003890",13
"E01003891",11
"E01003895",10
"E01003896",3
"E01003897",12
"E01003898",6
"E01003899",7
"E01003900",9
"E01003901",15
"E01003903",3
"E01003904",8
"E01003905",7
"E01003906",4
"E01003909",4
"E01003910",6
"E01003927",3
"E01003943",1
"E01004094",10
"E01004112",17
"E01004195",13
"E01004474",2
"E01004480",2
"E01004485",1
"E01004488",2
"E01004492",3
"E01004510",2
"E01004513",2
"E01004545",3
"E01004551",2
"E01004552",2
"E01004570",1
"E01004583",2
"E01004593",6
"E01004973",4
"E01004975",10
"E01004987",2
"E01005407",7
"E01005439",1
"E01008391",1
"E01008554",3
"E01011436",2
"E01011460",5
"E01011652",10
"E01011659",3
"E01012934",3
"E01014407",1
"E01015158",4
"E01015427",8
"E01015434",7
"E01015458",10
"E01015566",1
"E01016562",5
"E01016568",1
"E01017459",2
"E01017885",1
"E01017930",1
"E01018155",5
"E01018630",2
"E01018955",1
"E01019077",1
"E01019085",15
"E01019191",4
"E01019891",15
"E01020458",1
"E01020545",1
"E01020570",5
"E01020584",6
"E01020937",2
"E01020958",7
"E01021176",4
"E01021193",1
"E01021208",10
"E01021211",3
"E01021854",6
"E01021887",9
"E01023098",6
"E01023099",2
"E01023133",7
"E01023148",6
"E01023254",16
"E01023354",9
"E01023663",3
"E01023885",7
"E01024247",1
"E01024469",5
"E01024739",6
"E01024773",2
"E01026807",4
"E01028681",5
"E01028776",1
"E01029084",7
"E01029833",6
"E01030296",6
"E01030297",3
"E01030298",1
"E01030299",2
"E01030301",4
"E01030302",2
"E01030303",3
"E01030305",2
"E01030306",1
"E01030307",7
"E01030308",3
"E01030310",4
"E01030311",6
"E01030312",2
"E01030313",2
"E01030314",5
"E01030316",3
"E01030320",10
"E01030321",10
"E01030322",6
"E01030323",5
"E01030324",3
"E01030325",5
"E01030326",2
"E01030327",9
"E01030328",12
"E01030330",14
"E01030331",2
"E01030332",2
"E01030333",9
"E01030335",3
"E01030336",4
"E01030337",4
"E01030343",2
"E01030344",4
"E01030349",5
"E01030350",7
"E01030351",8
"E01030352",12
"E01030355",3
"E01030357",2
"E01030358",3
"E01030359",1
"E01030361",8
"E01030363",4
"E01030365",1
"E01030366",7
"E01030367",1
"E01030370",11
"E01030371",1
"E01030374",2
"E01030375",4
"E01030384",13
"E01030389",5
"E01030405",1
"E01030420",2
"E01030431",2
"E01030492",7
"E01030508",1
"E01030533",3
"E01030647",2
"E01030648",2
"E01030660",5
"E01030675",3
"E01030685",1
"E01030695",10
"E01030717",3
"E01030719",2
"E01030720",2
"E01030722",2
"E01030736",1
"E01030753",4
"E01030773",4
"E01030903",2
"E01030948",4
"E01030961",3
"E01030996",7
"E01030997",6
"E01031392",3
"E01031644",14
"E01031662",2
"E01031829",3
"E01031924",4
"E01032028",2
"E01032051",1
"E01014881",8
"E01014922",7
"E01014954",2
"E01014988",2
"E01016434",2
"E01022135",5
"E01022249",5
"E01023563",3
"E01000172",5
"E01001668",5
"E01003054",2
"E01003980",1
"E01004705",3
"E01005127",22
"E01005297",10
"E01006529",3
"E01007527",7
"E01008584",8
"E01011397",7
"E01011444",3
"E01011509",5
"E01012486",13
"E01016377",1
"E01017425",2
"E01017945",3
"E01017946",2
"E01017947",1
"E01017950",4
"E01017951",4
"E01017953",1
"E01017954",2
"E01017955",7
"E01017956",4
"E01017957",2
"E01017958",4
"E01017959",5
"E01017964",7
"E01017965",5
"E01017966",5
"E01017967",4
"E01017968",2
"E01017969",2
"E01017972",4
"E01017973",3
"E01017975",4
"E01017976",4
"E01017977",10
"E01017978",2
"E01017980",5
"E01017981",2
"E01017983",3
"E01017984",4
"E01017985",5
"E01017987",3
"E01017988",2
"E01017989",4
"E01017991",4
"E01017992",3
"E01017993",6
"E01017999",3
"E01018000",1
"E01018001",2
"E01018002",5
"E01018005",1
"E01018006",7
"E01018008",6
"E01018009",5
"E01018010",4
"E01018011",6
"E01018012",6
"E01018015",2
"E01018016",2
"E01018020",1
"E01018026",1
"E01018028",3
"E01018029",6
"E01018035",2
"E01018037",2
"E01018038",2
"E01018048",1
"E01018049",2
"E01018053",3
"E01018054",2
"E01018119",5
"E01018135",9
"E01018139",6
"E01018163",8
"E01018165",3
"E01018170",5
"E01018188",6
"E01018190",3
"E01018197",3
"E01018198",3
"E01018219",1
"E01018220",1
"E01018221",3
"E01018222",2
"E01018223",3
"E01018224",3
"E01018229",24
"E01018230",6
"E01018231",12
"E01018233",4
"E01018235",8
"E01018236",4
"E01018237",6
"E01018239",3
"E01018243",1
"E01018244",4
"E01018248",6
"E01018249",2
"E01018250",5
"E01018252",4
"E01018253",8
"E01018256",6
"E01018257",7
"E01018258",10
"E01018259",3
"E01018260",8
"E01018261",10
"E01018262",6
"E01018264",1
"E01018266",11
"E01018269",1
"E01018271",2
"E01018272",11
"E01018273",7
"E01018274",13
"E01018275",11
"E01018279",4
"E01018280",1
"E01018282",2
"E01018284",5
"E01018286",2
"E01018287",2
"E01018288",6
"E01018291",5
"E01018292",1
"E01018293",4
"E01018296",2
"E01018297",6
"E01018298",2
"E01018299",4
"E01018300",13
"E01018301",7
"E01018303",3
"E01018304",9
"E01018307",2
"E01019243",8
"E01021824",7
"E01022075",3
"E01022079",2
"E01022182",2
"E01023456",4
"E01023655",14
"E01025609",5
"E01025796",14
"E01026422",2
"E01026865",3
"E01027470",6
"E01027600",5
"E01029240",5
"E01029599",2
"E01029924",4
"E01029925",2
"E01029951",1
"E01029955",1
"E01031280",3
"E01001036",9
"E01021768",3
"E01023241",6
"E01000804",6
"E01004046",6
"E01006197",4
"E01010285",3
"E01010302",2
"E01010322",4
"E01010357",3
"E01010383",2
"E01012347",8
"E01013129",3
"E01013471",2
"E01014164",2
"E01017406",4
"E01018514",2
"E01019225",1
"E01019503",3
"E01019657",2
"E01028241",6
"E01028710",14
"E01028796",3
"E01028842",1
"E01028937",3
"E01028958",6
"E01029345",5
"E01029346",1
"E01029347",2
"E01029349",1
"E01029352",1
"E01029353",1
"E01029354",1
"E01029355",1
"E01029357",2
"E01029363",4
"E01029364",4
"E01029365",2
"E01029366",4
"E01029367",1
"E01029368",4
"E01029369",3
"E01029370",4
"E01029371",1
"E01029373",3
"E01029374",1
"E01029375",5
"E01029376",1
"E01029377",2
"E01029378",12
"E01029379",3
"E01029381",2
"E01029382",4
"E01029383",2
"E01029384",7
"E01029385",7
"E01029386",2
"E01029387",1
"E01029388",1
"E01029389",7
"E01029391",4
"E01029392",5
"E01029393",1
"E01029395",6
"E01029398",1
"E01029399",3
"E01029401",2
"E01029402",5
"E01029403",5
"E01029404",1
"E01029459",1
"E01029460",8
"E01029475",1
"E01029480",3
"E01029482",2
"E01029486",3
"E01029487",2
"E01029490",3
"E01029497",3
"E01029506",4
"E01029508",12
"E01029509",1
"E01029512",6
"E01029515",2
"E01029526",4
"E01029530",7
"E01029623",1
"E01029625",2
"E01029628",1
"E01029633",2
"E01029640",1
"E01029641",1
"E01029647",7
"E01029648",1
"E01029655",2
"E01029656",2
"E01029657",7
"E01029659",3
"E01029684",2
"E01029685",5
"E01029686",4
"E01029688",2
"E01029690",3
"E01029692",1
"E01029693",2
"E01029694",1
"E01029699",1
"E01029700",1
"E01029701",2
"E01029706",5
"E01029707",3
"E01029708",3
"E01029711",3
"E01029712",1
"E01029714",2
"E01029718",3
"E01029723",1
"E01029724",2
"E01029725",4
"E01029726",1
"E01029730",9
"E01029731",6
"E01029732",5
"E01029734",2
"E01029735",1
"E01029736",2
"E01029738",1
"E01029739",2
"E01029741",1
"E01029742",3
"E01029744",6
"E01029750",4
"E01029751",1
"E01029752",2
"E01029757",3
"E01029758",1
"E01029759",5
"E01029797",3
"E01029838",3
"E01029847",2
"E01000127",3
"E01000193",1
"E01000495",1
"E01000541",2
"E01000545",2
"E01000562",2
"E01000574",2
"E01000590",1
"E01000871",1
"E01000969",4
"E01001347",2
"E01002106",3
"E01002108",1
"E01002109",3
"E01002110",4
"E01002112",7
"E01002113",1
"E01002115",4
"E01002116",5
"E01002117",4
"E01002118",1
"E01002120",5
"E01002122",4
"E01002124",1
"E01002141",1
"E01002144",1
"E01002146",5
"E01002154",2
"E01002155",3
"E01002157",3
"E01002164",4
"E01002168",2
"E01002176",1
"E01002178",1
"E01002182",7
"E01002183",3
"E01002188",5
"E01002197",1
"E01002199",2
"E01002201",1
"E01002226",6
"E01002228",7
"E01002231",1
"E01002232",1
"E01002235",3
"E01002478",2
"E01002484",1
"E01003711",1
"E01009091",1
"E01016648",5
"E01020707",12
"E01023374",3
"E01023804",4
"E01023839",3
"E01023849",8
"E01030080",3
"E01002670",1
"E01012050",3
"E01019060",2
"E01023987",1
"E01024043",5
"E01024044",1
"E01024045",3
"E01024046",6
"E01024050",3
"E01024051",5
"E01024052",4
"E01024054",1
"E01024062",1
"E01024063",7
"E01024067",3
"E01024068",6
"E01024085",4
"E01024086",6
"E01024090",2
"E01024092",3
"E01024100",2
"E01024101",2
"E01024102",5
"E01024103",1
"E01024104",2
"E01024109",6
"E01024110",2
"E01024121",4
"E01024122",2
"E01024123",4
"E01024124",1
"E01024125",1
"E01024126",1
"E01024128",1
"E01024130",3
"E01024131",1
"E01024192",1
"E01024625",1
"E01031112",1
"E01001889",3
"E01002016",1
"E01002060",7
"E01005219",3
"E01006524",5
"E01010164",4
"E01011155",17
"E01012632",2
"E01014603",3
"E01014913",9
"E01014971",5
"E01014999",4
"E01016268",4
"E01017499",1
"E01018154",5
"E01019439",4
"E01022077",1
"E01022129",5
"E01022687",11
"E01023246",5
"E01025919",8
"E01028006",2
"E01030455",10
"E01031242",1
"E01001388",3
"E01005694",11
"E01007858",12
"E01007958",7
"E01008566",15
"E01013417",5
"E01019107",4
"E01019130",5
"E01019131",2
"E01019136",3
"E01019137",1
"E01019188",1
"E01019189",3
"E01019190",1
"E01019192",5
"E01019193",1
"E01019194",5
"E01019195",5
"E01019198",1
"E01019200",2
"E01019201",1
"E01019202",1
"E01019203",4
"E01019204",2
"E01019205",3
"E01019206",2
"E01019207",4
"E01019208",2
"E01019209",6
"E01019212",5
"E01019213",6
"E01019214",6
"E01019215",3
"E01019216",5
"E01019217",6
"E01019218",5
"E01019220",2
"E01019221",3
"E01019222",2
"E01019223",2
"E01019228",2
"E01019230",2
"E01019231",1
"E01019232",4
"E01019233",1
"E01019234",2
"E01019235",3
"E01019237",5
"E01019238",6
"E01019240",3
"E01019241",2
"E01019242",3
"E01019244",6
"E01019248",1
"E01019249",3
"E01019252",1
"E01019253",6
"E01019254",2
"E01019255",5
"E01019306",4
"E01019349",6
"E01020712",21
"E01025394",3
"E01008217",1
"E01012651",9
"E01000132",1
"E01002162",10
"E01002174",1
"E01002185",4
"E01002187",1
"E01002189",6
"E01002230",1
"E01002467",2
"E01002482",3
"E01002500",2
"E01002539",2
"E01003535",1
"E01007960",8
"E01009184",6
"E01009661",2
"E01014408",1
"E01014507",3
"E01015123",3
"E01015697",4
"E01015699",1
"E01015776",3
"E01016351",10
"E01017451",4
"E01017469",1
"E01017555",5
"E01017742",1
"E01017781",2
"E01017857",2
"E01017889",5
"E01023350",1
"E01023353",7
"E01023369",2
"E01023414",4
"E01023431",5
"E01023435",6
"E01023511",3
"E01023543",1
"E01023550",2
"E01023552",2
"E01023554",7
"E01023555",2
"E01023556",2
"E01023557",3
"E01023559",4
"E01023560",4
"E01023562",1
"E01023583",3
"E01023704",6
"E01023717",2
"E01023733",1
"E01023808",5
"E01023810",4
"E01023816",8
"E01023819",6
"E01023820",11
"E01023821",7
"E01023823",8
"E01023824",3
"E01023825",9
"E01023826",10
"E01023827",3
"E01023829",1
"E01023830",4
"E01023831",2
"E01023832",2
"E01023833",5
"E01023834",1
"E01023837",5
"E01023838",3
"E01023841",4
"E01023845",2
"E01023850",9
"E01023853",18
"E01023854",5
"E01023855",9
"E01023856",4
"E01023857",4
"E01023858",2
"E01023859",3
"E01023861",7
"E01023862",3
"E01023863",4
"E01023864",2
"E01023867",7
"E01023868",2
"E01023870",1
"E01023871",1
"E01023872",5
"E01023876",1
"E01023878",10
